0,0,0
1,0.1,0
2,0.2,0
3,0.3,0
4,0.4,0
5,0.5,0
6,0.6,0
7,0.7,0
8,0.8,0
9,0.9,0
10,1,0
11,0,0.1
12,0.1,0.1
13,0.2,0.1
14,0.3,0.1
15,0.4,0.1
16,0.5,0.1
17,0.6,0.1
18,0.7,0.1
19,0.8,0.1
20,0.9,0.1
21,1,0.1
22,0,0.2
23,0.1,0.2
24,0.2,0.2
25,0.3,0.2
26,0.4,0.2
27,0.5,0.2
28,0.6,0.2
29,0.7,0.2
30,0.8,0.2
31,0.9,0.2
32,1,0.2
33,0,0.3
34,0.1,0.3
35,0.2,0.3
36,0.3,0.3
37,0.4,0.3
38,0.5,0.3
39,0.6,0.3
40,0.7,0.3
41,0.8,0.3
42,0.9,0.3
43,1,0.3
44,0,0.4
45,0.1,0.4
46,0.2,0.4
47,0.3,0.4
48,0.4,0.4
49,0.5,0.4
50,0.6,0.4
51,0.7,0.4
52,0.8,0.4
53,0.9,0.4
54,1,0.4
55,0,0.5
56,0.1,0.5
57,0.2,0.5
58,0.3,0.5
59,0.4,0.5
60,0.5,0.5
61,0.6,0.5
62,0.7,0.5
63,0.8,0.5
64,0.9,0.5
65,1,0.5
66,0,0.6
67,0.1,0.6
68,0.2,0.6
69,0.3,0.6
70,0.4,0.6
71,0.5,0.6
72,0.6,0.6
73,0.7,0.6
74,0.8,0.6
75,0.9,0.6
76,1,0.6
77,0,0.7
78,0.1,0.7
79,0.2,0.7
80,0.3,0.7
81,0.4,0.7
82,0.5,0.7
83,0.6,0.7
84,0.7,0.7
85,0.8,0.7
86,0.9,0.7
87,1,0.7
88,0,0.8
89,0.1,0.8
90,0.2,0.8
91,0.3,0.8
92,0.4,0.8
93,0.5,0.8
94,0.6,0.8
95,0.7,0.8
96,0.8,0.8
97,0.9,0.8
98,1,0.8
99,0,0.9
100,0.1,0.9
101,0.2,0.9
102,0.3,0.9
103,0.4,0.9
104,0.5,0.9
105,0.6,0.9
106,0.7,0.9
107,0.8,0.9
108,0.9,0.9
109,1,0.9
110,0,1
111,0.1,1
112,0.2,1
113,0.3,1
114,0.4,1
115,0.5,1
116,0.6,1
117,0.7,1
118,0.8,1
119,0.9,1
120,1,1
